label,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20
Paper,0.4846726059913635,0.7276560664176941,0.5232701897621155,0.6557028293609619,0.5215717554092407,0.5703846216201782,0.5186132192611694,0.49325132369995117,0.5272815227508545,0.43521901965141296,0.42782533168792725,0.5157009363174438,0.41339585185050964,0.42712122201919556,0.4033714234828949,0.3737145662307739,0.3930225670337677,0.32961899042129517,0.3782700002193451,0.5345310568809509,0.33213043212890625,0.4513573944568634,0.3073049783706665,0.3981746435165405,0.2840157151222229,0.354604572057724,0.34660282731056213,0.572624683380127,0.27923211455345154,0.5176432132720947,0.23775693774223328,0.47762957215309143,0.2041090875864029,0.43930676579475403,0.33346396684646606,0.6257611513137817,0.26994335651397705,0.6103911995887756,0.22878432273864746,0.5952293872833252,0.19409753382205963,0.5742416977882385
Paper,0.4849100112915039,0.7296435236930847,0.5231696963310242,0.6577592492103577,0.5236644148826599,0.5714500546455383,0.5208580493927002,0.49464818835258484,0.5278069972991943,0.4356291592121124,0.4286177158355713,0.517180860042572,0.4152229428291321,0.42800572514533997,0.4051172733306885,0.37396663427352905,0.39441269636154175,0.3298071622848511,0.37913745641708374,0.5345013737678528,0.33398526906967163,0.4494393467903137,0.30909591913223267,0.3950880169868469,0.285579651594162,0.35181862115859985,0.34764522314071655,0.5718986988067627,0.2813601791858673,0.5143401026725769,0.24054646492004395,0.4753100275993347,0.20685146749019623,0.4375424087047577,0.33397966623306274,0.6251387000083923,0.27152878046035767,0.6082906723022461,0.2309645563364029,0.5931330323219299,0.19629430770874023,0.571753203868866
Paper,0.40970101952552795,0.7570587992668152,0.4815596342086792,0.7040465474128723,0.5263748168945312,0.6221882700920105,0.5655377507209778,0.5456768870353699,0.6081937551498413,0.4919566214084625,0.46807703375816345,0.5156238079071045,0.5057434439659119,0.41838347911834717,0.5262893438339233,0.3578224778175354,0.5420184135437012,0.30515843629837036,0.41107016801834106,0.504569947719574,0.4212404191493988,0.3924999237060547,0.43163764476776123,0.3211863934993744,0.43839746713638306,0.26381248235702515,0.3583608865737915,0.5223240256309509,0.3344104290008545,0.4229901432991028,0.32362425327301025,0.35568949580192566,0.31850969791412354,0.29955774545669556,0.31118249893188477,0.562201201915741,0.2771261930465698,0.4938233494758606,0.256324827671051,0.4451501667499542,0.2412755936384201,0.39815741777420044
Paper,0.4849100112915039,0.7296435236930847,0.5231696963310242,0.6577592492103577,0.5236644148826599,0.5714500546455383,0.5208580493927002,0.49464818835258484,0.5278069972991943,0.4356291592121124,0.4286177158355713,0.517180860042572,0.4152229428291321,0.42800572514533997,0.4051172733306885,0.37396663427352905,0.39441269636154175,0.3298071622848511,0.37913745641708374,0.5345013737678528,0.33398526906967163,0.4494393467903137,0.30909591913223267,0.3950880169868469,0.285579651594162,0.35181862115859985,0.34764522314071655,0.5718986988067627,0.2813601791858673,0.5143401026725769,0.24054646492004395,0.4753100275993347,0.20685146749019623,0.4375424087047577,0.33397966623306274,0.6251387000083923,0.27152878046035767,0.6082906723022461,0.2309645563364029,0.5931330323219299,0.19629430770874023,0.571753203868866
Paper,0.486588716506958,0.7303882837295532,0.5243217945098877,0.658363938331604,0.5249394178390503,0.573176920413971,0.5226077437400818,0.4960566759109497,0.5293706059455872,0.4370928406715393,0.43205615878105164,0.5164895057678223,0.4194050431251526,0.4261705279350281,0.40933072566986084,0.37180453538894653,0.3982175588607788,0.3266254961490631,0.3815845251083374,0.534029483795166,0.33669382333755493,0.4485763907432556,0.311728298664093,0.3938978910446167,0.28788891434669495,0.34994831681251526,0.34875208139419556,0.5716432929039001,0.2819046080112457,0.513932466506958,0.2412499636411667,0.47315412759780884,0.2080208659172058,0.4342658519744873,0.3336373567581177,0.6246975660324097,0.2717077136039734,0.6057655811309814,0.23139749467372894,0.5888113975524902,0.19708259403705597,0.5660372972488403
Paper,0.486588716506958,0.7303882837295532,0.5243217945098877,0.658363938331604,0.5249394178390503,0.573176920413971,0.5226077437400818,0.4960566759109497,0.5293706059455872,0.4370928406715393,0.43205615878105164,0.5164895057678223,0.4194050431251526,0.4261705279350281,0.40933072566986084,0.37180453538894653,0.3982175588607788,0.3266254961490631,0.3815845251083374,0.534029483795166,0.33669382333755493,0.4485763907432556,0.311728298664093,0.3938978910446167,0.28788891434669495,0.34994831681251526,0.34875208139419556,0.5716432929039001,0.2819046080112457,0.513932466506958,0.2412499636411667,0.47315412759780884,0.2080208659172058,0.4342658519744873,0.3336373567581177,0.6246975660324097,0.2717077136039734,0.6057655811309814,0.23139749467372894,0.5888113975524902,0.19708259403705597,0.5660372972488403
Paper,0.4880014657974243,0.7298197150230408,0.5266068577766418,0.6571574211120605,0.5264348387718201,0.5688534379005432,0.5248969793319702,0.4936445951461792,0.5347554683685303,0.437852144241333,0.43363824486732483,0.5151048898696899,0.4210088849067688,0.42593899369239807,0.41081899404525757,0.37163522839546204,0.40053388476371765,0.32771536707878113,0.3845454454421997,0.5328181385993958,0.33975037932395935,0.4466509521007538,0.3146609961986542,0.3907076418399811,0.2910977900028229,0.3461739420890808,0.3525790572166443,0.5699373483657837,0.28599241375923157,0.5099270939826965,0.24529065191745758,0.4679471552371979,0.21217453479766846,0.42814305424690247,0.3376602530479431,0.6228815913200378,0.27527403831481934,0.6032466292381287,0.23450550436973572,0.5847685933113098,0.20028014481067657,0.5606664419174194
Paper,0.48901188373565674,0.7308062314987183,0.5283150672912598,0.6588718891143799,0.5287151336669922,0.5732724666595459,0.5279688239097595,0.4963091015815735,0.5370315313339233,0.4384046196937561,0.43730518221855164,0.5154761075973511,0.4255119264125824,0.42510977387428284,0.41526028513908386,0.3707039952278137,0.4044628143310547,0.32533469796180725,0.3871065378189087,0.5317293405532837,0.34282347559928894,0.4455333352088928,0.3182264268398285,0.3896630108356476,0.29480618238449097,0.3440443277359009,0.3542957901954651,0.5681153535842896,0.2876628637313843,0.5083083510398865,0.24811473488807678,0.46540918946266174,0.21601097285747528,0.424399733543396,0.33883607387542725,0.6205578446388245,0.2754126489162445,0.5984303951263428,0.2346188873052597,0.5782079100608826,0.20040273666381836,0.5524441599845886
Paper,0.48901188373565674,0.7308062314987183,0.5283150672912598,0.6588718891143799,0.5287151336669922,0.5732724666595459,0.5279688239097595,0.4963091015815735,0.5370315313339233,0.4384046196937561,0.43730518221855164,0.5154761075973511,0.4255119264125824,0.42510977387428284,0.41526028513908386,0.3707039952278137,0.4044628143310547,0.32533469796180725,0.3871065378189087,0.5317293405532837,0.34282347559928894,0.4455333352088928,0.3182264268398285,0.3896630108356476,0.29480618238449097,0.3440443277359009,0.3542957901954651,0.5681153535842896,0.2876628637313843,0.5083083510398865,0.24811473488807678,0.46540918946266174,0.21601097285747528,0.424399733543396,0.33883607387542725,0.6205578446388245,0.2754126489162445,0.5984303951263428,0.2346188873052597,0.5782079100608826,0.20040273666381836,0.5524441599845886
Paper,0.4895581007003784,0.7300342917442322,0.5285986661911011,0.660005509853363,0.530415952205658,0.5745557546615601,0.5300961136817932,0.49831879138946533,0.5409168004989624,0.44043412804603577,0.4412093162536621,0.5155002474784851,0.42971283197402954,0.4248170554637909,0.4189005494117737,0.3703807592391968,0.4077167809009552,0.3252583146095276,0.39066392183303833,0.5317518711090088,0.34672126173973083,0.4438830614089966,0.3227083683013916,0.38737422227859497,0.3002801537513733,0.34135299921035767,0.35754871368408203,0.5684648752212524,0.2909759283065796,0.5082309246063232,0.2509104907512665,0.4643573760986328,0.21910493075847626,0.42229264974594116,0.34213557839393616,0.6211743354797363,0.27924731373786926,0.5992804169654846,0.23854148387908936,0.5786322951316833,0.20456360280513763,0.5522792339324951
Paper,0.4895581007003784,0.7300342917442322,0.5285986661911011,0.660005509853363,0.530415952205658,0.5745557546615601,0.5300961136817932,0.49831879138946533,0.5409168004989624,0.44043412804603577,0.4412093162536621,0.5155002474784851,0.42971283197402954,0.4248170554637909,0.4189005494117737,0.3703807592391968,0.4077167809009552,0.3252583146095276,0.39066392183303833,0.5317518711090088,0.34672126173973083,0.4438830614089966,0.3227083683013916,0.38737422227859497,0.3002801537513733,0.34135299921035767,0.35754871368408203,0.5684648752212524,0.2909759283065796,0.5082309246063232,0.2509104907512665,0.4643573760986328,0.21910493075847626,0.42229264974594116,0.34213557839393616,0.6211743354797363,0.27924731373786926,0.5992804169654846,0.23854148387908936,0.5786322951316833,0.20456360280513763,0.5522792339324951
Paper,0.4893316328525543,0.7334636449813843,0.5298895835876465,0.6645252108573914,0.5337332487106323,0.578269362449646,0.5349922180175781,0.5009020566940308,0.5464126467704773,0.44241389632225037,0.44324833154678345,0.5173737406730652,0.43416327238082886,0.4253672659397125,0.42405956983566284,0.3706626892089844,0.4133094847202301,0.32599520683288574,0.3920105993747711,0.5328768491744995,0.35073375701904297,0.44541019201278687,0.3274458646774292,0.3889642357826233,0.3051100969314575,0.3433074355125427,0.3578045964241028,0.5683544278144836,0.2919557988643646,0.5075355172157288,0.2527677118778229,0.4641091227531433,0.22136764228343964,0.4230412244796753,0.34085673093795776,0.6201881170272827,0.27881133556365967,0.5972393751144409,0.2385515719652176,0.5759865045547485,0.20508065819740295,0.5495598316192627
Paper,0.4893316328525543,0.7334636449813843,0.5298895835876465,0.6645252108573914,0.5337332487106323,0.578269362449646,0.5349922180175781,0.5009020566940308,0.5464126467704773,0.44241389632225037,0.44324833154678345,0.5173737406730652,0.43416327238082886,0.4253672659397125,0.42405956983566284,0.3706626892089844,0.4133094847202301,0.32599520683288574,0.3920105993747711,0.5328768491744995,0.35073375701904297,0.44541019201278687,0.3274458646774292,0.3889642357826233,0.3051100969314575,0.3433074355125427,0.3578045964241028,0.5683544278144836,0.2919557988643646,0.5075355172157288,0.2527677118778229,0.4641091227531433,0.22136764228343964,0.4230412244796753,0.34085673093795776,0.6201881170272827,0.27881133556365967,0.5972393751144409,0.2385515719652176,0.5759865045547485,0.20508065819740295,0.5495598316192627
Paper,0.40970101952552795,0.7570587992668152,0.4815596342086792,0.7040465474128723,0.5263748168945312,0.6221882700920105,0.5655377507209778,0.5456768870353699,0.6081937551498413,0.4919566214084625,0.46807703375816345,0.5156238079071045,0.5057434439659119,0.41838347911834717,0.5262893438339233,0.3578224778175354,0.5420184135437012,0.30515843629837036,0.41107016801834106,0.504569947719574,0.4212404191493988,0.3924999237060547,0.43163764476776123,0.3211863934993744,0.43839746713638306,0.26381248235702515,0.3583608865737915,0.5223240256309509,0.3344104290008545,0.4229901432991028,0.32362425327301025,0.35568949580192566,0.31850969791412354,0.29955774545669556,0.31118249893188477,0.562201201915741,0.2771261930465698,0.4938233494758606,0.256324827671051,0.4451501667499542,0.2412755936384201,0.39815741777420044
Paper,0.49145078659057617,0.73993980884552,0.5326087474822998,0.67051100730896,0.5396010279655457,0.5837374329566956,0.5468947291374207,0.5071180462837219,0.5613566040992737,0.45163458585739136,0.45348572731018066,0.5144107341766357,0.4455784857273102,0.4266965687274933,0.43897581100463867,0.375153124332428,0.43272387981414795,0.33325812220573425,0.4035952687263489,0.5271201133728027,0.36277586221694946,0.4366265535354614,0.3455769419670105,0.3845411539077759,0.33132311701774597,0.3428555130958557,0.3682492971420288,0.5615348815917969,0.3054046630859375,0.49708178639411926,0.2677217125892639,0.45148685574531555,0.23892450332641602,0.4084406793117523,0.34794360399246216,0.6133894920349121,0.2883206605911255,0.5896893739700317,0.24819597601890564,0.572034478187561,0.2147427648305893,0.5500986576080322
Paper,0.49145078659057617,0.73993980884552,0.5326087474822998,0.67051100730896,0.5396010279655457,0.5837374329566956,0.5468947291374207,0.5071180462837219,0.5613566040992737,0.45163458585739136,0.45348572731018066,0.5144107341766357,0.4455784857273102,0.4266965687274933,0.43897581100463867,0.375153124332428,0.43272387981414795,0.33325812220573425,0.4035952687263489,0.5271201133728027,0.36277586221694946,0.4366265535354614,0.3455769419670105,0.3845411539077759,0.33132311701774597,0.3428555130958557,0.3682492971420288,0.5615348815917969,0.3054046630859375,0.49708178639411926,0.2677217125892639,0.45148685574531555,0.23892450332641602,0.4084406793117523,0.34794360399246216,0.6133894920349121,0.2883206605911255,0.5896893739700317,0.24819597601890564,0.572034478187561,0.2147427648305893,0.5500986576080322
Paper,0.4857203960418701,0.7451299428939819,0.5335404872894287,0.680338978767395,0.5524636507034302,0.5935660004615784,0.5736671686172485,0.5207568407058716,0.5954812169075012,0.47218453884124756,0.46878594160079956,0.5147631764411926,0.47024497389793396,0.42144832015037537,0.47127488255500793,0.36886581778526306,0.4717490077018738,0.3234965205192566,0.42082273960113525,0.5214386582374573,0.3912056088447571,0.42474812269210815,0.37942972779273987,0.3654414415359497,0.3683323860168457,0.3164007067680359,0.3841245770454407,0.5496281981468201,0.33120524883270264,0.47653061151504517,0.30327826738357544,0.4286571443080902,0.28184497356414795,0.3851965665817261,0.3581461012363434,0.5961320400238037,0.3054808974266052,0.5611246824264526,0.26878488063812256,0.5353602766990662,0.23728957772254944,0.5084201097488403
Paper,0.4777722656726837,0.7513332962989807,0.5353890657424927,0.6928026676177979,0.5649048686027527,0.6119587421417236,0.5928130745887756,0.5429946780204773,0.6223638653755188,0.4962875545024872,0.49341779947280884,0.5221479535102844,0.510354220867157,0.4343305826187134,0.5186634063720703,0.3814743459224701,0.5252324342727661,0.33822619915008545,0.4432046711444855,0.5217118263244629,0.43021121621131897,0.42375797033309937,0.4235614836215973,0.3654215633869171,0.4166682958602905,0.3190118372440338,0.40132978558540344,0.5456716418266296,0.3599492311477661,0.4638528525829315,0.3351503014564514,0.4113503396511078,0.31706899404525757,0.36549824476242065,0.3674008846282959,0.5908948183059692,0.3189762830734253,0.5496281981468201,0.28722530603408813,0.5179629325866699,0.26160287857055664,0.4856269955635071
Paper,0.4777722656726837,0.7513332962989807,0.5353890657424927,0.6928026676177979,0.5649048686027527,0.6119587421417236,0.5928130745887756,0.5429946780204773,0.6223638653755188,0.4962875545024872,0.49341779947280884,0.5221479535102844,0.510354220867157,0.4343305826187134,0.5186634063720703,0.3814743459224701,0.5252324342727661,0.33822619915008545,0.4432046711444855,0.5217118263244629,0.43021121621131897,0.42375797033309937,0.4235614836215973,0.3654215633869171,0.4166682958602905,0.3190118372440338,0.40132978558540344,0.5456716418266296,0.3599492311477661,0.4638528525829315,0.3351503014564514,0.4113503396511078,0.31706899404525757,0.36549824476242065,0.3674008846282959,0.5908948183059692,0.3189762830734253,0.5496281981468201,0.28722530603408813,0.5179629325866699,0.26160287857055664,0.4856269955635071
Paper,0.473673015832901,0.7505049705505371,0.5399169921875,0.697966992855072,0.574895977973938,0.6159043312072754,0.6065086126327515,0.5477816462516785,0.6395522356033325,0.5055779218673706,0.5060902237892151,0.5261754989624023,0.5337571501731873,0.43936383724212646,0.5470736026763916,0.3861531615257263,0.5558218359947205,0.3442385792732239,0.45318156480789185,0.5225381851196289,0.4492920935153961,0.42114946246147156,0.4497828483581543,0.3602088689804077,0.4474163055419922,0.31201881170272827,0.4087699353694916,0.5430227518081665,0.37216129899024963,0.46331095695495605,0.3549773097038269,0.41058456897735596,0.34243565797805786,0.3644682765007019,0.3723956346511841,0.5839365720748901,0.3275548219680786,0.5382775068283081,0.2990485429763794,0.5036304593086243,0.27674683928489685,0.46859216690063477
Paper,0.473673015832901,0.7505049705505371,0.5399169921875,0.697966992855072,0.574895977973938,0.6159043312072754,0.6065086126327515,0.5477816462516785,0.6395522356033325,0.5055779218673706,0.5060902237892151,0.5261754989624023,0.5337571501731873,0.43936383724212646,0.5470736026763916,0.3861531615257263,0.5558218359947205,0.3442385792732239,0.45318156480789185,0.5225381851196289,0.4492920935153961,0.42114946246147156,0.4497828483581543,0.3602088689804077,0.4474163055419922,0.31201881170272827,0.4087699353694916,0.5430227518081665,0.37216129899024963,0.46331095695495605,0.3549773097038269,0.41058456897735596,0.34243565797805786,0.3644682765007019,0.3723956346511841,0.5839365720748901,0.3275548219680786,0.5382775068283081,0.2990485429763794,0.5036304593086243,0.27674683928489685,0.46859216690063477
Paper,0.4676980674266815,0.7497449517250061,0.535715639591217,0.7012590169906616,0.5775411128997803,0.6267810463905334,0.6133637428283691,0.5611532330513,0.6494768857955933,0.5196729302406311,0.514687716960907,0.5287231802940369,0.545019805431366,0.4415597915649414,0.5586801767349243,0.38750606775283813,0.5669977068901062,0.34504812955856323,0.4610792100429535,0.5216395854949951,0.4581599831581116,0.4190838932991028,0.4616717994213104,0.3593403995037079,0.46191468834877014,0.31253981590270996,0.41451752185821533,0.5385280251502991,0.3811703026294708,0.45313334465026855,0.36480584740638733,0.3977818489074707,0.35312268137931824,0.350740522146225,0.3756276071071625,0.5768338441848755,0.3281019330024719,0.5269389748573303,0.2986144423484802,0.4918617308139801,0.2760658264160156,0.45702576637268066
Paper,0.4676980674266815,0.7497449517250061,0.535715639591217,0.7012590169906616,0.5775411128997803,0.6267810463905334,0.6133637428283691,0.5611532330513,0.6494768857955933,0.5196729302406311,0.514687716960907,0.5287231802940369,0.545019805431366,0.4415597915649414,0.5586801767349243,0.38750606775283813,0.5669977068901062,0.34504812955856323,0.4610792100429535,0.5216395854949951,0.4581599831581116,0.4190838932991028,0.4616717994213104,0.3593403995037079,0.46191468834877014,0.31253981590270996,0.41451752185821533,0.5385280251502991,0.3811703026294708,0.45313334465026855,0.36480584740638733,0.3977818489074707,0.35312268137931824,0.350740522146225,0.3756276071071625,0.5768338441848755,0.3281019330024719,0.5269389748573303,0.2986144423484802,0.4918617308139801,0.2760658264160156,0.45702576637268066
Paper,0.46679428219795227,0.7477360963821411,0.5374599695205688,0.7029573917388916,0.5815715789794922,0.6288875341415405,0.6216520071029663,0.5647123456001282,0.6620322465896606,0.5263658761978149,0.5228047370910645,0.5281634330749512,0.5568253993988037,0.44181162118911743,0.5738188028335571,0.3881087005138397,0.5859363079071045,0.3471568822860718,0.46816617250442505,0.5186804533004761,0.4697728753089905,0.41561180353164673,0.47463053464889526,0.35477888584136963,0.47696781158447266,0.3063391447067261,0.4201197624206543,0.5342171788215637,0.3901384770870209,0.44575515389442444,0.37485644221305847,0.39011165499687195,0.3645668625831604,0.34381479024887085,0.3794662058353424,0.5723772644996643,0.33552783727645874,0.5231339335441589,0.3069356679916382,0.48880133032798767,0.28481537103652954,0.4557655453681946
Paper,0.4059714674949646,0.7603185176849365,0.4808647334575653,0.7083340287208557,0.5265045166015625,0.6184275150299072,0.5659154057502747,0.5380347967147827,0.6068297624588013,0.48617708683013916,0.4652847349643707,0.5105013847351074,0.5040255188941956,0.41143369674682617,0.5260074734687805,0.34994035959243774,0.5423247218132019,0.2992284297943115,0.408114492893219,0.49984902143478394,0.41684460639953613,0.38311824202537537,0.426103800535202,0.31131482124328613,0.4311162829399109,0.2545214295387268,0.35514169931411743,0.5180632472038269,0.3296079635620117,0.4154776334762573,0.31725895404815674,0.3483234643936157,0.3096492290496826,0.29051950573921204,0.3065217137336731,0.559606671333313,0.2716524600982666,0.49115845561027527,0.25012293457984924,0.4429401159286499,0.2341226041316986,0.3952660858631134
Paper,0.4651080369949341,0.7440972328186035,0.5362169146537781,0.7022200226783752,0.5844389200210571,0.6310839056968689,0.6275922656059265,0.568722665309906,0.6696991324424744,0.531949520111084,0.5272510647773743,0.5283488631248474,0.5677948594093323,0.44493627548217773,0.5885920524597168,0.3932843506336212,0.6034448146820068,0.35331571102142334,0.47437533736228943,0.5165051221847534,0.4816416800022125,0.4153639078140259,0.4912168085575104,0.35405367612838745,0.4969804286956787,0.3067963719367981,0.4253994822502136,0.5298055410385132,0.4017567038536072,0.4402232766151428,0.3912355601787567,0.3826304078102112,0.3853481709957123,0.33612528443336487,0.38116228580474854,0.566188633441925,0.33891332149505615,0.5132107138633728,0.31246712803840637,0.47582289576530457,0.2925819158554077,0.44081059098243713
